subject,label_original,label_binary,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_median,bvp_range,bvp_q25,bvp_q75,bvp_skew,bvp_kurtosis,bvp_energy,eda_mean,eda_std,eda_min,eda_max,eda_median,eda_range,eda_q25,eda_q75,eda_skew,eda_kurtosis,eda_energy,temp_mean,temp_std,temp_min,temp_max,temp_median,temp_range,temp_q25,temp_q75,temp_skew,temp_kurtosis,temp_energy,acc_mean,acc_std,acc_min,acc_max,acc_median,acc_range,acc_q25,acc_q75,acc_skew,acc_kurtosis,acc_energy
S2,1,0,0.00074200577,0.37121573,-3.0351365,2.3914256,0.034010604,5.4265623,-0.14609717,0.14630613,-0.9195567,22.783703,0.13780165,-0.892799,0.019319985,-0.9127463,-0.8465826,-0.90107054,0.06616372,-0.9049614,-0.8932857,1.3674836,0.35526848,0.7974633,1.471054,0.014765652,1.4570227,1.5144228,1.476156,0.057400107,1.4570227,1.476156,0.93281937,0.5660157,2.1642175,-0.016200285,0.30878147,-1.8725498,5.3280325,0.015230827,7.2005825,-0.03186247,0.015230827,8.162752,157.65305,0.09560845
S2,1,0,0.00053489796,0.37102726,-3.0351365,2.3914256,0.036317147,5.4265623,-0.14303276,0.1481843,-0.92968935,22.835781,0.1376615,-0.8656853,0.026714517,-0.9127463,-0.83879775,-0.85047346,0.07394856,-0.9020432,-0.8465826,-0.7692094,-1.2355667,0.750125,1.4818962,0.01649619,1.4570227,1.5144228,1.476156,0.057400107,1.476156,1.4952894,0.00622196,-0.79378915,2.1962883,-0.059892226,0.31454086,-1.8725498,5.3280325,-0.077429675,7.2005825,-0.11806392,0.015230827,8.107885,150.61768,0.10252302
S2,1,0,0.00016845974,0.23000197,-1.0358282,1.147476,0.033615198,2.1833043,-0.15644364,0.15401655,-0.0002569038,2.628614,0.052900933,-0.8448962,0.0038503734,-0.85436743,-0.8349068,-0.8426917,0.019460618,-0.8465826,-0.8426917,-0.22747028,-0.27438092,0.7138645,1.4774318,0.018440535,1.4378893,1.5144228,1.476156,0.07653344,1.4570227,1.4952894,-0.3568038,-0.45753813,2.183144,-0.084539995,0.08612187,-0.39217162,0.24167822,-0.09773175,0.63384986,-0.09773175,-0.0520954,0.17461227,0.7821486,0.014563988
S2,1,0,-0.0030139466,0.2699114,-1.0358282,1.147476,0.055033065,2.1833043,-0.21170174,0.19955425,-0.19952023,0.67042375,0.07286126,-0.84291774,0.00402898,-0.85436743,-0.8310159,-0.8426917,0.02335155,-0.8465826,-0.83879775,-0.19861606,0.39724112,0.71052665,1.4455429,0.026303776,1.3900577,1.4952894,1.4378893,0.10523176,1.4187559,1.476156,-0.23359257,-0.6012826,2.090286,-0.097298816,0.06940834,-0.39217162,0.24167822,-0.111282736,0.63384986,-0.111282736,-0.09773175,0.7020304,3.9860992,0.014284579
S2,1,0,-0.0015041921,0.28447682,-0.79120326,0.4800294,0.09042197,1.2712326,-0.23746908,0.23425119,-0.5874284,-0.82754207,0.08092933,-0.84058255,0.0037567564,-0.85047346,-0.8310159,-0.84074473,0.019457579,-0.8426917,-0.83879775,-0.14570606,-0.025274038,0.70659333,1.4040884,0.026456842,1.3613595,1.4570227,1.3900577,0.09566319,1.3804928,1.4187559,0.14453746,-1.1040673,1.9721644,-0.098498106,0.07594649,-0.26297843,0.1837583,-0.111282736,0.44673675,-0.111282736,-0.07235924,0.78486294,2.2490535,0.015469749
S2,1,0,0.0026159326,0.30099455,-0.79120326,0.4800294,0.10024124,1.2712326,-0.25061634,0.26018327,-0.5655805,-0.94181776,0.09060456,-0.83870125,0.0032355767,-0.8465826,-0.8310159,-0.83879775,0.015566707,-0.8426917,-0.8349068,-0.13436161,-0.49436307,0.7034303,1.3594457,0.028206194,1.3039594,1.4187559,1.3613595,0.11479652,1.3422261,1.3804928,-0.084958315,-0.9450426,1.8488882,-0.08142881,0.08190846,-0.26297843,0.1837583,-0.07235924,0.44673675,-0.11806392,-0.07235924,0.52552456,0.7457738,0.013339649
S2,1,0,0.002062638,0.2896464,-0.66019183,0.4480015,0.095100954,1.1081934,-0.25193438,0.24637699,-0.50888085,-1.0779203,0.08389929,-0.838701,0.003350444,-0.85047346,-0.8310159,-0.83879775,0.019457579,-0.83879775,-0.8349068,-0.44046238,0.7631829,0.70343095,1.3173525,0.023769565,1.284826,1.3613595,1.3230927,0.07653344,1.3039594,1.3422261,0.26915628,-0.8961754,1.735983,-0.075424656,0.08352893,-0.26297843,0.07721084,-0.07235924,0.34018928,-0.11806392,-0.07235924,0.313338,-0.04278326,0.012665961
S2,1,0,0.0026299378,0.40084273,-2.2575033,1.3367441,0.08475447,3.5942473,-0.27272618,0.27599955,-1.0159458,4.174413,0.16068181,-0.846323,0.014783682,-0.88550085,-0.8310159,-0.84074473,0.054484963,-0.8426917,-0.83879775,-1.6615616,1.1558623,0.7164813,1.2784486,0.027095627,1.217861,1.3230927,1.284826,0.10523164,1.2656926,1.3039594,-0.4896217,-0.5696759,1.6351649,-0.07150065,0.20269664,-1.9214253,1.6523377,-0.07235924,3.573763,-0.11806392,-0.022177964,0.7717788,25.735107,0.046198267
S2,1,0,-0.00020731191,0.3779129,-2.2575033,1.3367441,0.053912748,3.5942473,-0.23341617,0.23751329,-1.1103369,5.831462,0.1428182,-0.8667558,0.018873246,-0.8893947,-0.8349068,-0.8777189,0.054487884,-0.88160986,-0.8426917,0.622232,-1.4183967,0.7516218,1.2369941,0.026487848,1.2082962,1.284826,1.2274277,0.07652986,1.217861,1.2656926,0.65952826,-1.0321131,1.530856,-0.061239615,0.20027111,-1.9214253,1.6523377,-0.058846485,3.573763,-0.13163605,-0.008295078,0.6350894,26.995327,0.043858815
S2,1,0,-0.00248303,0.21542574,-0.47672307,0.38724062,0.050617687,0.8639637,-0.19690694,0.15227018,-0.23814215,-1.0707718,0.046414424,-0.8831666,0.005059549,-0.8932857,-0.8699341,-0.88160986,0.02335161,-0.88550085,-0.88160986,0.383137,-0.041421175,0.780009,1.216586,0.008091881,1.2082962,1.2369944,1.217861,0.028698206,1.2082962,1.217861,1.2480916,1.413619,1.4801471,-0.061290443,0.11003821,-0.9655456,0.7539784,-0.058846485,1.7195239,-0.13163605,-0.008295078,-0.68942565,12.9468775,0.015864927
S2,1,0,-0.008534058,0.5412033,-2.9693673,2.7980356,0.05252882,5.7674026,-0.23938021,0.2036401,-0.46181056,6.554249,0.2929739,-0.8806369,0.018828249,-0.90885234,-0.7959885,-0.88550085,0.11286384,-0.8893947,-0.88160986,1.9724702,4.024726,0.77587575,1.2255148,0.015305948,1.2082962,1.2656926,1.217861,0.057396412,1.217861,1.2369944,1.0117136,0.61608934,1.5021205,-0.045481585,0.5479862,-3.4661524,3.5937877,-0.008295078,7.0599403,-0.1605228,0.0034727554,0.6898213,13.969198,0.3023574
S2,1,0,-0.0008940587,0.8569381,-3.4446464,5.8537393,0.039150894,9.298386,-0.33790237,0.33672744,0.67617613,5.9893074,0.7343438,-0.87110156,0.027936988,-0.9127463,-0.7959885,-0.8777189,0.11675781,-0.8932857,-0.85825837,1.0838995,0.24634218,0.7595985,1.2478358,0.020773398,1.2082962,1.284826,1.2513435,0.07652986,1.2369944,1.2656926,-0.2885993,-1.2278298,1.5575256,-0.022584725,0.8738428,-5.7737646,5.2628007,0.0034727554,11.036566,-0.18521078,0.15678445,-0.09251638,8.581576,0.7641112
S2,1,0,0.0069126855,0.69889164,-3.4446464,5.8537393,0.020896284,9.298386,-0.21710561,0.205716,1.438472,13.840008,0.48849735,-0.8789179,0.024495391,-0.9127463,-0.7959885,-0.88550085,0.11675781,-0.8932857,-0.8777189,2.0042915,3.2015371,0.7730967,1.2564453,0.016473787,1.217861,1.284826,1.2656926,0.066964984,1.2369944,1.2656926,-0.95227945,-0.18049431,1.5789263,-0.004539001,0.6908926,-5.7737646,5.2628007,0.042067602,11.036566,-0.15202029,0.042067602,-0.5529804,20.029726,0.47735316
S2,1,0,0.001927884,0.26953435,-0.9007309,0.8241651,0.012922246,1.724896,-0.17249057,0.18205748,-0.2726146,0.5954766,0.07265248,-0.8919882,0.006381975,-0.90885234,-0.88160986,-0.8932857,0.027242482,-0.89717656,-0.88550085,-0.08902351,-0.85356545,0.79568374,1.2440094,0.018139362,1.2082962,1.2656926,1.2369944,0.057396412,1.2369944,1.2656926,-0.0544853,-1.164326,1.5478882,0.008115232,0.2905758,-1.8979393,1.566717,0.042067602,3.4646564,-0.114673324,0.057140615,-0.6540836,12.39421,0.084500164
S2,1,0,0.0018509306,0.26552,-0.858027,0.8241651,0.03770107,1.6821921,-0.19084401,0.18522075,-0.31117362,0.086322784,0.0705043,-0.8907559,0.0062282025,-0.90885234,-0.88160986,-0.8893947,0.027242482,-0.89717656,-0.88550085,-0.5046153,-0.4701798,0.79348487,1.224558,0.01817577,1.1891629,1.2656926,1.217861,0.07652974,1.2082962,1.2369944,0.81296253,0.31746268,1.4998726,0.0033043618,0.29202583,-1.8979393,1.566717,0.023622708,3.4646564,-0.08419377,0.10892933,-0.5833082,12.038403,0.08528999
S2,1,0,-0.00055459887,0.20520857,-0.54354686,0.3677339,0.060107455,0.91128075,-0.17881708,0.1588603,-0.4365227,-1.0025371,0.04211086,-0.89163154,0.0050908807,-0.90107054,-0.88160986,-0.8893947,0.019460678,-0.89717656,-0.8893947,-0.10412443,-0.94972205,0.7950327,1.2006423,0.01608366,1.1700294,1.217861,1.2082962,0.047831655,1.1891629,1.217861,-0.6532231,-0.81348443,1.4418008,-0.0031797993,0.10222889,-0.24755971,0.30264384,0.023622708,0.55020356,-0.08419377,0.10892933,0.030326176,-1.0854379,0.010460855
S2,1,0,-0.00097053126,0.19935408,-0.4308559,0.35033602,0.051606208,0.78119195,-0.17651054,0.15319279,-0.35598716,-1.0661662,0.039743,-0.8978263,0.0048019784,-0.90885234,-0.88550085,-0.89717656,0.02335149,-0.90107054,-0.89717656,0.58510214,0.11907363,0.8061151,1.1802341,0.015412645,1.1508961,1.2082962,1.1700294,0.057400107,1.1700294,1.1891629,0.27432212,-0.5322995,1.3931897,-0.0052493415,0.1060143,-0.40429494,0.2680741,-0.058846485,0.672369,-0.08419377,0.10892933,0.0037672054,-0.98938584,0.011266587
S2,1,0,-0.002402988,0.19405074,-0.4308559,0.35033602,0.045279697,0.78119195,-0.17298482,0.14904103,-0.33540404,-1.0575544,0.03766146,-0.90460485,0.005340964,-0.9166372,-0.8893947,-0.9049614,0.027242482,-0.90885234,-0.90107054,-0.2038915,-0.23944187,0.8183384,1.1738563,0.012497882,1.1508961,1.2082962,1.1700294,0.057400107,1.1700294,1.1891629,0.48795068,0.59175944,1.3780944,0.006615737,0.30042854,-1.9135915,3.493892,-0.02259894,5.4074836,-0.058846485,0.06216061,5.4365234,62.25592,0.09030106
S2,1,0,0.008967568,0.82070434,-2.7760134,4.315475,0.054505855,7.0914884,-0.25717354,0.24074244,0.5994649,5.568116,0.67363614,-0.9089832,0.023215722,-0.9594494,-0.85825837,-0.90885234,0.101191044,-0.9127463,-0.8893947,-0.49997953,-0.04327464,0.82678914,1.1824661,0.015055381,1.1508961,1.217861,1.1891629,0.066964984,1.1700294,1.1891629,0.4217326,-0.25334644,1.3984528,-0.010481605,0.56817263,-4.3378267,3.493892,-0.04028933,7.8317184,-0.09265318,0.059650615,0.13309097,15.012669,0.32293
S2,1,0,0.000234435,1.0606735,-5.332054,4.315475,0.045675106,9.64753,-0.39461032,0.41996053,-0.19060342,3.5668716,1.1250283,-0.9095669,0.03350598,-0.9633403,-0.85825837,-0.8893947,0.105081916,-0.94777364,-0.88160986,-0.45944986,-1.4820733,0.8284346,1.2079762,0.028106332,1.1700294,1.2656926,1.2082962,0.09566319,1.1891629,1.217861,0.781855,-0.08489537,1.459997,-0.01368384,0.9385634,-6.283162,10.282199,-0.058846485,16.565361,-0.15244533,0.07721084,2.2382052,28.422304,0.8810883
S2,1,0,-0.010897916,0.71436846,-5.332054,3.4193513,0.054835364,8.751406,-0.2798764,0.24436702,-1.5575478,13.876062,0.51044106,-0.8926694,0.029788792,-0.9633403,-0.8699341,-0.88160986,0.0934062,-0.88550085,-0.873825,-1.5737671,0.7913959,0.7977459,1.252938,0.03166364,1.1891629,1.284826,1.2656926,0.09566319,1.217861,1.284826,-0.51679397,-1.3206601,1.5708562,-0.04987306,0.80519086,-6.283162,10.282199,-0.058846485,16.565361,-0.1860629,-0.058846485,3.9177468,52.528515,0.65081954
S2,1,0,0.003046007,0.3103662,-0.76247036,0.46553117,0.10788577,1.2280016,-0.25061634,0.26413733,-0.59647936,-0.9242163,0.09633646,-0.8576419,0.028426966,-0.88550085,-0.7959885,-0.873825,0.08951235,-0.8747985,-0.8417182,1.1503453,-0.3778808,0.73635775,1.2656932,0.019132663,1.2369944,1.284826,1.2656926,0.047831655,1.2369944,1.284826,-0.4999701,-1.2500199,1.602345,-0.10821177,0.066400036,-0.1860629,0.1488892,-0.14352347,0.33495212,-0.1860629,-0.058846485,0.1610219,-1.4235638,0.016118754
S2,1,0,0.0033129056,0.3572128,-0.92392814,0.5181203,0.13899112,1.4420484,-0.29826286,0.30591863,-0.60889924,-0.9441867,0.127612,-0.8247229,0.026720228,-0.88160986,-0.79209465,-0.81155527,0.08951521,-0.8397713,-0.80766433,-1.0012386,-0.6081629,0.68088186,1.2353998,0.022514064,1.2082962,1.284826,1.2369944,0.07652986,1.217861,1.2369944,0.7370154,-0.5146735,1.5267195,-0.08841704,0.067344695,-0.1860629,0.1488892,-0.058846485,0.33495212,-0.14352347,-0.016707297,-0.0658659,-1.5765686,0.01235288
S2,1,0,0.00041160808,0.44756052,-1.0831453,1.2638574,0.1388593,2.3470025,-0.36864525,0.35498205,-0.3868003,-0.74273396,0.2003106,-0.81512284,0.007613094,-0.8310159,-0.79209465,-0.81544614,0.038921237,-0.8193401,-0.81155527,0.38421723,-0.04833293,0.66448337,1.2063822,0.018049726,1.1700294,1.2369944,1.2082962,0.066964984,1.1891629,1.217861,-0.4252488,-0.3124845,1.4556836,-0.072944574,0.07005225,-0.54890114,0.14223655,-0.0520954,0.6911377,-0.14352347,-0.016707297,-0.45250538,1.7799745,0.010228231
S2,1,0,-0.00639172,0.72943807,-4.033934,3.081806,0.11322376,7.11574,-0.42555088,0.46256563,-1.1157937,6.3108053,0.5321207,-0.8197933,0.00548535,-0.8465826,-0.80766433,-0.8193401,0.038918257,-0.823231,-0.81544614,-0.9178969,3.8774242,0.67209125,1.1722617,0.02747066,1.1317627,1.2369944,1.1700294,0.10523164,1.1508961,1.1891629,0.30611295,-0.72268105,1.3749521,-0.057562087,0.60263187,-3.475196,6.2887726,-0.0520954,9.763968,-0.15712082,-0.016707297,3.9799938,44.05885,0.36647853
S2,1,0,0.01030186,1.7571609,-6.6818414,6.1181345,0.115003094,12.799976,-0.6795009,0.7264996,-0.16525939,1.9485574,3.0877202,-0.8472964,0.04725107,-0.95555544,-0.7492855,-0.823231,0.20626992,-0.88160986,-0.8193401,-0.6825458,-0.43398643,0.72014374,1.1269794,0.027588869,1.0647978,1.1700294,1.1317627,0.10523164,1.093496,1.1508961,-0.26264393,-0.88013005,1.2708437,0.02294314,1.4517556,-6.696726,7.338412,-0.048721075,14.035137,-0.3662313,0.32728258,0.5937912,4.63085,2.1081207
S2,1,0,0.028393166,2.4449239,-8.807548,6.1181345,0.22268555,14.925682,-1.1781417,1.4943795,-0.4453665,0.6606147,5.978459,-0.83215016,0.05929786,-0.95555544,-0.7181491,-0.8096098,0.23740631,-0.88160986,-0.78431284,-0.51290494,-0.95555425,0.69599015,1.0976417,0.016511211,1.0647978,1.1317627,1.093496,0.066964984,1.093496,1.1126293,0.21006045,0.5051415,1.2050898,0.029961932,1.4015256,-6.696726,7.338412,-0.014183469,14.035137,-0.54890114,0.533761,0.3606075,4.382982,1.9651718
S2,1,0,-0.0097123785,2.1069734,-8.807548,5.9494276,0.09029017,14.756975,-0.9369436,1.0974901,-0.61153495,1.9360147,4.4394307,-0.6766337,0.34249786,-0.8310159,2.3876002,-0.7804188,3.218616,-0.7959885,-0.7522037,6.490775,51.893814,0.575138,1.0934962,0.0135288015,1.0647978,1.1126293,1.093496,0.047831535,1.093496,1.093496,-0.70700103,0.49990034,1.1959169,0.22280818,2.3587258,-7.151246,26.072777,-0.06391204,33.224022,-0.43248028,0.36252263,4.350362,34.34577,5.61323
S2,2,1,-0.009530801,2.3736267,-8.685762,7.1895547,-0.08599535,15.875317,-1.3768995,1.1140971,0.15336162,0.8359957,5.6341944,1.1549011,0.13389423,0.9631591,1.7532178,1.1129987,0.79005873,1.0838077,1.1820805,2.728888,8.597099,1.351724,-0.2981049,0.013008185,-0.32234052,-0.2649404,-0.30320716,0.057400107,-0.30320716,-0.2840738,0.24797109,0.032731295,0.08903575,0.23709653,2.1558018,-6.696726,23.645996,0.18458642,30.342722,-0.54977727,0.71571547,5.1029725,45.10683,4.7036963
S2,2,1,0.008305262,2.0018086,-8.75799,5.932688,0.0569442,14.690678,-0.8103146,0.94473124,-0.5285732,2.3418074,4.007306,1.0641869,0.035921823,0.99040157,1.1460775,1.0682411,0.15567595,1.0361319,1.0915926,-0.2539178,-0.7773373,1.1337842,-0.29364046,0.013752972,-0.32234052,-0.2649404,-0.2936405,0.057400107,-0.30320716,-0.2840738,-1.3052908e-06,-0.26846766,0.08641386,-0.044797827,0.66998464,-3.4978416,2.5810838,0.0026324284,6.078925,-0.4446406,0.36825117,-0.41179946,1.5345592,0.4508863
S2,2,1,0.008299566,1.681238,-10.054925,4.643399,0.12067059,14.698324,-0.46980345,0.7873593,-1.6203263,6.7745543,2.8266304,0.9974081,0.060321856,0.861968,1.1032684,1.0176471,0.2413004,0.9544015,1.0380781,-0.41579834,-0.82688785,0.9984616,-0.3025694,0.015213398,-0.3414739,-0.2649404,-0.30320716,0.0765335,-0.30320716,-0.30320716,-0.05952941,0.5854168,0.09177968,-0.078617185,0.48916373,-1.6886629,1.6673089,-0.049564656,3.3559718,-0.3636408,0.2565324,-0.23186082,0.5674863,0.2454618
S2,2,1,0.00091397465,1.250029,-10.054925,3.0771928,0.105513334,13.132118,-0.41701669,0.68709075,-2.4337325,13.6821575,1.5625732,0.8821746,0.08861489,0.71407706,1.0409986,0.8833741,0.32692152,0.811374,0.95245606,0.038083147,-0.9706383,0.7860848,-0.32202142,0.020589562,-0.3701721,-0.30320716,-0.32234052,0.066964954,-0.32234052,-0.30320716,-1.0862318,0.3761487,0.10412175,-0.104494214,0.3879706,-1.6560569,1.2069187,-0.07912009,2.8629756,-0.30418295,0.123928316,-0.5361479,1.2114272,0.16144022
S2,2,1,-0.003925852,0.97942317,-4.5408454,3.0771928,0.06762018,7.618038,-0.39210606,0.47409832,-1.0780603,3.8487082,0.9592851,0.7604546,0.07162373,0.612886,0.9086712,0.7549407,0.2957852,0.72867095,0.811374,-0.1078643,-0.43731093,0.5834212,-0.34912625,0.024749406,-0.39887035,-0.30320716,-0.3414739,0.09566319,-0.3701721,-0.32234052,0.14880334,-1.056599,0.122501686,-0.116947144,0.36798662,-2.0257285,1.539576,-0.09857817,3.5653045,-0.30418295,0.09558334,-0.23110919,2.7900472,0.1490908
S2,2,1,-0.0062700124,1.1945155,-9.638298,4.041326,0.056351088,13.679625,-0.32511756,0.4037818,-2.0997722,13.815308,1.4269067,0.6903352,0.068637304,0.5934253,0.8386165,0.67904806,0.24519122,0.6274799,0.7422921,0.31433457,-1.0734599,0.48127377,-0.3832458,0.022969918,-0.41800374,-0.3414739,-0.379737,0.07652983,-0.39887035,-0.3701721,0.29066578,-0.7397673,0.14740495,-0.11297463,0.4142202,-2.1449604,3.1470478,-0.11636862,5.2920084,-0.2891457,0.073868245,0.2743117,7.2022457,0.18434165
S2,2,1,-0.0038255607,1.290119,-9.638298,4.041326,-0.0366354,13.679625,-0.42742908,0.5415152,-1.538294,9.649706,1.6644217,0.65855116,0.060183812,0.5934253,0.8386165,0.6401283,0.24519122,0.61677676,0.6722375,1.489584,1.5042486,0.43731174,-0.41226372,0.015739067,-0.4371371,-0.379737,-0.41800374,0.057400107,-0.41800374,-0.39887035,0.11497993,-0.56186986,0.1702091,-0.11410851,0.40748495,-2.500083,3.1470478,-0.10450561,5.647131,-0.26297843,0.06216061,0.344098,12.3752165,0.17906474
S2,2,1,-0.007349142,0.97172004,-3.1693113,3.6741252,-0.095353305,6.8434362,-0.5274011,0.5322231,0.16433975,1.4425831,0.94429386,0.6398699,0.042147677,0.5700738,0.7452103,0.6323465,0.1751365,0.6080223,0.66348,0.7282617,-0.11100006,0.41121,-0.44096375,0.021759385,-0.4945372,-0.39887035,-0.4371371,0.095666856,-0.45627046,-0.41800374,-0.28283527,-0.43617535,0.19492252,-0.075455025,0.686246,-3.5410082,3.5778434,-0.050408237,7.1188517,-0.34551597,0.22350056,-0.051754653,6.2167053,0.47662702
S2,2,1,0.0009856343,0.7500909,-3.1693113,3.6741252,0.01713992,6.8434362,-0.2799753,0.23033005,0.10472757,4.359928,0.5626374,0.6601402,0.05133363,0.5700738,0.7802377,0.66348,0.21016389,0.612886,0.6907253,0.26969233,-0.5178182,0.43842036,-0.47380936,0.020079765,-0.52323544,-0.4371371,-0.47540385,0.08609834,-0.4945372,-0.45627046,-0.1990167,-0.49994302,0.2248985,-0.086521246,0.64185613,-3.5410082,3.5778434,-0.050408237,7.1188517,-0.28184798,0.123928316,0.016834391,7.8401136,0.4194652
S2,2,1,-0.006016292,0.7593481,-6.1231318,3.94432,0.02959523,10.0674515,-0.18682405,0.19223922,-1.8574747,17.20161,0.5766457,0.6579025,0.044359498,0.58175254,0.7802377,0.64791316,0.19848514,0.62845266,0.6790497,0.77947646,0.46509314,0.4348034,-0.49708766,0.019594623,-0.5328003,-0.47540385,-0.4945372,0.05739647,-0.52323544,-0.47540385,-0.3829411,-1.2866074,0.24748017,-0.12296638,0.27820832,-1.2215631,1.9107728,-0.14352347,3.132336,-0.24242419,0.0017921012,1.1127743,9.002315,0.0925206
S2,2,1,-0.0066446154,0.9773141,-6.1231318,3.94432,0.006991145,10.0674515,-0.42331022,0.3960055,-0.59374833,5.5259132,0.95518696,0.6146699,0.02464466,0.55840105,0.6907253,0.612886,0.13232428,0.5973192,0.62845266,0.408712,0.22691774,0.3784265,-0.511118,0.0248148,-0.55193365,-0.47540385,-0.52323544,0.0765298,-0.52323544,-0.4945372,0.18705694,-1.1526854,0.26185742,-0.1181703,0.49926865,-2.9742136,2.727221,-0.15372047,5.7014346,-0.25269765,0.024461612,0.31644893,8.134107,0.2632334
S2,2,1,0.004323255,1.2605369,-4.266697,4.718658,-0.090278916,8.985355,-0.7882707,0.61730146,0.47276208,1.0720458,1.588972,0.56936187,0.04056409,0.4688858,0.62845266,0.5778586,0.15956685,0.5350495,0.608995,-0.4078019,-0.9835763,0.3258184,-0.5407734,0.031831823,-0.5902004,-0.47540385,-0.55193365,0.11479658,-0.57106704,-0.52323544,0.7063687,-0.46561027,0.2934492,-0.00049872795,1.1395551,-4.909874,7.9960423,-0.08419377,12.905916,-0.35026103,0.24828207,1.1996598,7.9239244,1.298586
S2,2,1,0.0067693503,1.210646,-4.4141836,4.718658,-0.015151633,9.132841,-0.47075906,0.43033996,0.2176044,2.30013,1.4657097,0.6290057,0.15151514,0.4688858,1.0059713,0.5447782,0.53708553,0.5194798,0.7763467,0.93350834,-0.6719966,0.4186049,-0.576807,0.017914668,-0.60933375,-0.5328003,-0.57106704,0.07653344,-0.5902004,-0.57106704,0.1413175,-0.10574651,0.3330273,-0.006287197,1.0746939,-4.909874,7.9960423,-0.12654528,12.905916,-0.32655615,0.16384426,1.4951143,10.41503,1.1550064
S2,2,1,0.01474936,1.1424966,-7.187303,4.080208,0.012329136,11.267511,-0.40643954,0.46576184,-0.7458653,5.6567717,1.305516,0.7855901,0.13868731,0.48834634,1.0059713,0.83083475,0.517625,0.7636983,0.8716991,-1.1413879,0.06518555,0.6363861,-0.597216,0.015213393,-0.62846714,-0.57106704,-0.5902004,0.057400107,-0.60933375,-0.5902004,-0.043609053,-0.48203683,0.35689837,-0.08594178,0.69593173,-3.6670313,6.438522,-0.12654528,10.105553,-0.33258587,0.09558334,1.62212,16.633736,0.49170694
S2,2,1,-0.00069319404,1.4288138,-7.187303,4.080208,7.152708e-05,11.267511,-0.65699565,0.69216514,-0.90536994,4.233952,2.0415092,0.8585636,0.05666403,0.7257527,0.9748349,0.85418624,0.24908221,0.815265,0.90575296,0.120283395,-0.8062539,0.7403422,-0.6310179,0.031625785,-0.6954321,-0.5902004,-0.62846714,0.1052317,-0.64760053,-0.60933375,-0.5342814,-0.75841045,0.39918372,-0.067482,0.78515786,-3.6670313,6.438522,-0.08419377,10.105553,-0.38049328,0.20488647,0.9166824,10.540831,0.62102675
S2,2,1,-0.013691577,1.389311,-6.9410963,4.1399145,-0.023125669,11.081011,-0.7376916,0.61908084,-0.46098897,3.2658005,1.9303724,0.9440238,0.09379532,0.764671,1.1110532,0.9651046,0.3463822,0.8697529,1.0176471,-0.3894987,-0.99316335,0.8999785,-0.6791688,0.030366965,-0.72413033,-0.62846714,-0.67629874,0.09566319,-0.70499694,-0.64760053,0.26249185,-1.0421934,0.46219242,-0.010300203,0.9023903,-5.2847877,3.9798794,-0.020073486,9.2646675,-0.39217162,0.32482016,-0.25111276,5.9400883,0.8144143
